City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
229,Mossendjo,CG,2020-04-07 00:53:51,-2.95,12.73,70.93,86,100,2.08,overcast clouds,0.0,0.0
230,Beira,MZ,2020-04-07 00:53:51,-19.84,34.84,75.2,100,0,8.05,clear sky,0.0,0.0
231,Holme,DK,2020-04-07 00:53:52,56.11,10.17,50.0,76,2,9.17,clear sky,0.0,0.0
232,Kalmunai,LK,2020-04-07 00:52:11,7.42,81.82,79.36,77,55,1.68,broken clouds,0.0,0.0
233,Gravelbourg,CA,2020-04-07 00:53:52,49.88,-106.55,41.05,49,51,16.69,broken clouds,0.0,0.0
234,Baiyin,CN,2020-04-07 00:53:52,36.56,104.21,41.0,28,100,7.92,overcast clouds,0.0,0.0
235,Hammerfest,NO,2020-04-07 00:53:52,70.66,23.68,33.8,86,100,9.17,drizzle,0.0,0.0
236,Caucaia,BR,2020-04-07 00:51:26,-3.74,-38.65,84.99,79,98,5.82,light rain,0.03385826771653543,0.0
237,Takoradi,GH,2020-04-07 00:53:52,4.88,-1.76,81.72,85,7,5.35,clear sky,0.0,0.0
238,Los Llanos De Aridane,ES,2020-04-07 00:53:52,28.66,-17.92,66.2,77,27,3.36,scattered clouds,0.0,0.0
239,Sola,VU,2020-04-07 00:53:52,-13.88,167.55,84.2,83,90,28.86,overcast clouds,0.0,0.0
240,Dicabisagan,PH,2020-04-07 00:53:52,17.08,122.42,81.07,72,5,9.19,light rain,0.005905511811023622,0.0
241,Esperance,AU,2020-04-07 00:53:52,-33.87,121.9,60.8,87,90,10.29,overcast clouds,0.0,0.0
242,Ingham,US,2020-04-07 00:53:53,42.6,-84.38,55.99,32,90,4.7,overcast clouds,0.0,0.0
243,Hilo,US,2020-04-07 00:51:57,19.73,-155.09,82.4,61,1,16.11,clear sky,0.0,0.0
244,Hailar,CN,2020-04-07 00:53:53,49.2,119.7,34.2,58,0,15.01,clear sky,0.0,0.0
245,Lakes Entrance,AU,2020-04-07 00:53:53,-37.88,147.98,60.01,59,46,1.01,scattered clouds,0.0,0.0
246,Khani,GE,2020-04-07 00:53:53,41.96,42.96,48.2,93,100,1.12,light rain,0.013779527559055118,0.0
247,Taoudenni,ML,2020-04-07 00:53:53,22.68,-3.98,82.0,14,0,16.42,clear sky,0.0,0.0
248,San Patricio,MX,2020-04-07 00:53:53,19.22,-104.7,80.6,78,40,11.41,scattered clouds,0.0,0.0
249,Isangel,VU,2020-04-07 00:53:53,-19.55,169.27,84.2,79,75,9.17,broken clouds,0.0,0.0
250,Kargasok,RU,2020-04-07 00:53:53,59.06,80.86,35.65,96,99,5.7,overcast clouds,0.0,0.0
251,Duluth,US,2020-04-07 00:53:54,46.78,-92.11,46.4,86,90,5.82,overcast clouds,0.0,0.0
252,Kavieng,PG,2020-04-07 00:53:54,-2.57,150.8,83.03,71,42,2.73,scattered clouds,0.0,0.0
253,Kutum,SD,2020-04-07 00:53:54,14.2,24.67,66.88,12,0,3.4,clear sky,0.0,0.0
254,San Carlos De Bariloche,AR,2020-04-07 00:53:55,-41.15,-71.31,50.0,39,16,8.05,few clouds,0.0,0.0
255,Caravelas,BR,2020-04-07 00:53:55,-17.71,-39.25,77.27,77,17,8.23,few clouds,0.0,0.0
256,Cayenne,GF,2020-04-07 00:49:13,4.93,-52.33,80.6,83,40,3.36,scattered clouds,0.0,0.0
257,Atbasar,KZ,2020-04-07 00:53:55,51.8,68.33,41.83,74,100,14.85,light rain,0.021259842519685043,0.0
258,Agirish,RU,2020-04-07 00:53:55,61.92,63.02,21.52,91,0,9.26,clear sky,0.0,0.0
259,Kosamba,IN,2020-04-07 00:53:55,21.48,72.95,74.14,73,9,5.19,clear sky,0.0,0.0
260,Yaan,NG,2020-04-07 00:53:55,7.38,8.57,82.44,68,76,9.31,broken clouds,0.0,0.0
261,Thohoyandou,ZA,2020-04-07 00:53:55,-22.95,30.48,69.28,27,0,4.05,clear sky,0.0,0.0
262,Carutapera,BR,2020-04-07 00:53:55,-1.2,-46.02,80.69,88,100,10.54,light rain,0.010236220472440946,0.0
263,Port Pirie,AU,2020-04-07 00:53:55,-33.18,138.02,66.2,77,97,8.05,overcast clouds,0.0,0.0
264,Ahipara,NZ,2020-04-07 00:53:56,-35.17,173.17,66.79,66,33,6.73,light rain,0.008661417322834646,0.0
265,Mount Isa,AU,2020-04-07 00:51:48,-20.73,139.5,80.6,22,97,8.05,overcast clouds,0.0,0.0
266,Praia Da Vitoria,PT,2020-04-07 00:53:56,38.73,-27.07,62.6,100,90,18.23,mist,0.0,0.0
267,High Level,CA,2020-04-07 00:53:56,58.52,-117.14,32.0,89,90,9.17,overcast clouds,0.0,0.0
268,Parana,AR,2020-04-07 00:53:56,-31.73,-60.52,64.0,41,0,1.99,clear sky,0.0,0.0
269,Broome,US,2020-04-07 00:53:56,42.25,-75.83,48.2,34,1,6.93,clear sky,0.0,0.0
270,Kloulklubed,PW,2020-04-07 00:53:57,7.04,134.26,86.0,66,75,4.7,broken clouds,0.0,0.0
271,Santa Cruz,BO,2020-04-07 00:50:55,-17.8,-63.17,77.0,83,75,6.93,broken clouds,0.0,0.0
272,Yanam,IN,2020-04-07 00:53:57,16.73,82.22,79.14,90,13,4.54,few clouds,0.0,0.0
273,Port Elizabeth,ZA,2020-04-07 00:53:57,-33.92,25.57,59.0,58,40,23.04,scattered clouds,0.0,0.0
274,Sao Joao Da Barra,BR,2020-04-07 00:53:58,-21.64,-41.05,75.31,84,4,12.3,clear sky,0.0,0.0
275,Namibe,AO,2020-04-07 00:53:58,-15.2,12.15,74.03,61,0,5.75,clear sky,0.0,0.0
276,Varhaug,NO,2020-04-07 00:53:58,58.61,5.65,44.6,93,75,8.05,broken clouds,0.0,0.0
277,Vanino,RU,2020-04-07 00:53:58,49.09,140.25,31.82,94,98,22.03,light snow,0.0,0.02283464566929134
278,Longyearbyen,SJ,2020-04-07 00:53:58,78.22,15.64,10.2,90,100,3.74,overcast clouds,0.0,0.0
279,Sandwick,GB,2020-04-07 00:53:58,60.0,-1.25,44.6,81,56,18.34,broken clouds,0.0,0.0
280,Talnakh,RU,2020-04-07 00:53:58,69.49,88.4,30.2,92,90,17.9,shower snow,0.0,0.0
281,Cidreira,BR,2020-04-07 00:53:58,-30.18,-50.21,68.52,86,53,8.61,broken clouds,0.0,0.0
282,Ostrovnoy,RU,2020-04-07 00:51:50,68.05,39.51,14.02,93,66,8.08,broken clouds,0.0,0.0
283,Newport,GB,2020-04-07 00:51:07,51.59,-3.0,43.0,93,0,4.7,clear sky,0.0,0.0
284,Berlevag,NO,2020-04-07 00:53:59,70.86,29.09,28.4,79,75,16.11,broken clouds,0.0,0.0
285,Tambura,SS,2020-04-07 00:53:59,5.6,27.47,74.32,64,46,4.21,scattered clouds,0.0,0.0
286,Preobrazheniye,RU,2020-04-07 00:53:59,42.9,133.91,48.04,46,23,7.0,few clouds,0.0,0.0
287,Tambilil,PH,2020-04-07 00:54:00,5.96,124.67,86.0,58,20,2.24,few clouds,0.0,0.0
288,Sembe,CG,2020-04-07 00:54:00,1.65,14.58,71.1,82,70,1.39,broken clouds,0.0,0.0
289,Mazatlan,MX,2020-04-07 00:53:30,23.22,-106.42,82.4,42,75,13.87,broken clouds,0.0,0.0
290,Exeter,GB,2020-04-07 00:54:00,50.72,-3.53,44.01,93,5,4.16,clear sky,0.0,0.0
291,Leticia,CO,2020-04-07 00:54:00,-4.22,-69.94,75.2,100,75,3.36,broken clouds,0.0,0.0
292,Ambon,ID,2020-04-07 00:54:00,-3.7,128.18,86.0,74,20,4.7,few clouds,0.0,0.0
293,Arlit,NE,2020-04-07 00:54:00,18.74,7.39,83.53,11,0,8.46,clear sky,0.0,0.0
294,Hobyo,SO,2020-04-07 00:54:00,5.35,48.53,81.82,77,48,11.36,scattered clouds,0.0,0.0
295,Georgetown,MY,2020-04-07 00:54:01,5.41,100.34,82.4,94,20,2.24,few clouds,0.0,0.0
296,Kapit,MY,2020-04-07 00:54:01,2.02,112.93,75.63,94,100,0.76,moderate rain,0.15748031496062992,0.0
297,Finnsnes,NO,2020-04-07 00:54:01,69.23,17.98,37.0,80,100,14.99,overcast clouds,0.0,0.0
298,Pisco,PE,2020-04-07 00:54:01,-13.7,-76.22,73.4,83,40,14.99,scattered clouds,0.0,0.0
299,Colquechaca,BO,2020-04-07 00:54:01,-18.67,-66.02,38.44,28,83,6.89,moderate rain,0.13503937007874017,0.0
300,Hithadhoo,MV,2020-04-07 00:51:03,-0.6,73.08,83.8,66,12,6.67,few clouds,0.0,0.0
301,Mosquera,CO,2020-04-07 00:54:01,4.71,-74.23,57.2,87,75,2.24,shower rain,0.0,0.0
302,Tashara,RU,2020-04-07 00:54:01,55.52,83.51,35.6,94,100,5.88,overcast clouds,0.0,0.0
303,Aguimes,ES,2020-04-07 00:54:01,27.91,-15.45,68.0,77,20,16.11,few clouds,0.0,0.0
304,San Ignacio,BZ,2020-04-07 00:54:02,17.16,-89.07,80.01,74,0,5.99,clear sky,0.0,0.0
305,Junction City,US,2020-04-07 00:54:02,39.03,-96.83,73.4,56,1,18.34,clear sky,0.0,0.0
306,Santa Marta,CO,2020-04-07 00:53:46,11.24,-74.2,75.99,86,100,1.99,light rain,0.010629921259842521,0.0
307,Tuy Hoa,VN,2020-04-07 00:54:02,13.08,109.3,79.21,76,85,3.27,overcast clouds,0.0,0.0
308,Clyde River,CA,2020-04-07 00:54:02,70.47,-68.59,12.2,78,1,39.15,light snow,0.0,0.0
309,Arroyo,ES,2020-04-07 00:54:02,41.61,-4.8,51.01,100,75,6.93,broken clouds,0.0,0.0
310,Port Blair,IN,2020-04-07 00:54:03,11.67,92.75,81.36,75,87,5.48,overcast clouds,0.0,0.0
311,Puerto Madryn,AR,2020-04-07 00:51:59,-42.77,-65.04,49.89,44,0,6.8,clear sky,0.0,0.0
312,Hervey Bay,AU,2020-04-07 00:54:03,-25.3,152.85,78.8,57,40,14.99,scattered clouds,0.0,0.0
313,Bafra,TR,2020-04-07 00:54:03,41.57,35.91,46.4,65,40,16.11,scattered clouds,0.0,0.0
314,Sorland,NO,2020-04-07 00:54:03,67.67,12.69,41.31,86,100,33.87,overcast clouds,0.0,0.0
315,Sibu,MY,2020-04-07 00:54:03,2.3,111.82,77.0,94,75,2.24,light rain,0.0,0.0
316,Vetluzhskiy,RU,2020-04-07 00:54:03,58.39,45.47,26.35,92,0,6.2,clear sky,0.0,0.0
317,Coffeyville,US,2020-04-07 00:50:36,37.04,-95.62,71.6,68,90,12.75,overcast clouds,0.0,0.0
318,Hamilton,US,2020-04-07 00:54:04,39.18,-84.53,66.0,63,75,3.36,broken clouds,0.0,0.0
319,Onega,RU,2020-04-07 00:54:04,63.91,38.14,27.36,91,90,8.08,overcast clouds,0.0,0.0
320,Lebedyn,UA,2020-04-07 00:54:04,50.59,34.48,39.92,74,2,6.35,clear sky,0.0,0.0
321,Kamaishi,JP,2020-04-07 00:54:04,39.27,141.88,48.2,49,75,6.93,broken clouds,0.0,0.0
322,Bethel,US,2020-04-07 00:54:04,41.37,-73.41,60.01,34,1,3.36,clear sky,0.0,0.0
323,Talakan,RU,2020-04-07 00:54:04,50.32,130.37,35.42,78,100,4.16,light snow,0.0,0.004724409448818898
324,Bonavista,CA,2020-04-07 00:54:04,48.65,-53.11,30.99,87,100,8.99,overcast clouds,0.0,0.0
325,Bilibino,RU,2020-04-07 00:54:05,68.05,166.44,5.0,85,98,4.68,overcast clouds,0.0,0.0
326,Port Hueneme,US,2020-04-07 00:54:05,34.15,-119.2,61.0,67,40,11.41,scattered clouds,0.0,0.0
327,Ambanja,MG,2020-04-07 00:54:05,-13.68,48.45,75.13,83,42,3.44,light rain,0.01653543307086614,0.0
328,Ndele,CF,2020-04-07 00:54:05,8.41,20.65,77.18,44,36,3.51,scattered clouds,0.0,0.0
329,Shelby,US,2020-04-07 00:54:05,35.2,-89.87,73.99,60,1,8.05,clear sky,0.0,0.0
330,Tahta,EG,2020-04-07 00:54:05,26.77,31.5,69.8,43,0,11.41,clear sky,0.0,0.0
331,Sa Kaeo,TH,2020-04-07 00:51:11,13.81,102.07,79.93,79,83,2.19,broken clouds,0.0,0.0
332,Haileybury,CA,2020-04-07 00:54:05,47.45,-79.64,41.0,38,1,6.93,clear sky,0.0,0.0
333,Ayagoz,KZ,2020-04-07 00:54:06,47.97,80.44,43.65,78,34,5.57,scattered clouds,0.0,0.0
334,Bubaque,GW,2020-04-07 00:54:06,11.28,-15.83,79.2,71,0,13.6,clear sky,0.0,0.0
335,Bela,IN,2020-04-07 00:54:06,25.93,81.98,74.98,22,0,5.01,clear sky,0.0,0.0
336,Sumter,US,2020-04-07 00:51:26,28.71,-82.08,75.2,78,1,7.34,clear sky,0.0,0.0
337,Cervo,ES,2020-04-07 00:54:06,43.67,-7.41,54.0,1,93,7.29,light rain,0.006692913385826772,0.0
338,Asyut,EG,2020-04-07 00:54:06,27.18,31.18,62.6,63,0,12.75,clear sky,0.0,0.0
339,Hay River,CA,2020-04-07 00:54:07,60.82,-115.8,32.0,91,75,14.99,broken clouds,0.0,0.0
340,Wagar,SD,2020-04-07 00:54:07,16.15,36.2,82.31,44,24,6.67,few clouds,0.0,0.0
341,Gus-Zheleznyy,RU,2020-04-07 00:54:07,55.06,41.17,27.61,80,0,6.26,clear sky,0.0,0.0
342,North Bend,US,2020-04-07 00:51:52,43.41,-124.22,57.99,81,90,13.87,overcast clouds,0.0,0.0
343,Belyy Yar,RU,2020-04-07 00:54:07,53.6,91.39,32.0,79,23,1.5,mist,0.0,0.0
344,Nieuw Nickerie,SR,2020-04-07 00:54:07,5.95,-56.98,80.78,81,95,14.97,light rain,0.006299212598425198,0.0
345,Kruisfontein,ZA,2020-04-07 00:54:07,-34.0,24.73,53.1,69,86,18.07,overcast clouds,0.0,0.0
346,Liverpool,GB,2020-04-07 00:50:29,53.41,-2.98,45.0,87,0,5.82,clear sky,0.0,0.0
347,Teya,RU,2020-04-07 00:54:07,60.38,92.63,28.09,94,39,3.4,scattered clouds,0.0,0.0
348,Goderich,CA,2020-04-07 00:54:08,43.75,-81.72,48.0,51,100,2.55,overcast clouds,0.0,0.0
349,Tiksi,RU,2020-04-07 00:54:08,71.69,128.87,10.99,94,69,4.25,broken clouds,0.0,0.0
350,Brokopondo,SR,2020-04-07 00:54:08,4.75,-55.17,77.92,82,100,6.58,light rain,0.004724409448818898,0.0
351,Hvolsvollur,IS,2020-04-07 00:54:08,63.75,-20.22,28.0,89,100,13.0,light snow,0.0,0.03464566929133858
352,Rawson,AR,2020-04-07 00:53:11,-43.3,-65.1,54.5,40,0,9.64,clear sky,0.0,0.0
353,Iqaluit,CA,2020-04-07 00:54:08,63.75,-68.51,5.0,65,20,20.8,few clouds,0.0,0.0
354,Kudahuvadhoo,MV,2020-04-07 00:54:08,2.67,72.89,83.8,67,71,2.17,broken clouds,0.0,0.0
355,Greensburg,US,2020-04-07 00:54:09,40.3,-79.54,62.6,28,5,0.81,clear sky,0.0,0.0
356,Pavlodar,KZ,2020-04-07 00:54:09,52.3,76.95,39.2,86,90,8.95,overcast clouds,0.0,0.0
357,Epernay,FR,2020-04-07 00:54:09,49.05,3.95,51.8,93,82,2.98,broken clouds,0.0,0.0
358,Turukhansk,RU,2020-04-07 00:54:09,65.82,87.98,32.97,97,100,5.44,overcast clouds,0.0,0.0
359,Lukulu,ZM,2020-04-07 00:54:09,-14.37,23.24,65.75,65,37,1.97,scattered clouds,0.0,0.0
360,Lensk,RU,2020-04-07 00:54:09,60.73,114.93,31.23,91,9,4.74,clear sky,0.0,0.0
361,Baghdad,IQ,2020-04-07 00:49:37,33.34,44.4,69.8,52,96,2.24,light rain,0.005511811023622048,0.0
362,Catabola,AO,2020-04-07 00:54:10,-12.15,17.28,61.29,61,5,2.59,light rain,0.010629921259842521,0.0
363,Adre,TD,2020-04-07 00:54:10,13.47,22.2,74.08,10,2,7.61,clear sky,0.0,0.0
364,Old Saybrook,US,2020-04-07 00:54:10,41.29,-72.38,55.99,23,1,6.02,clear sky,0.0,0.0
365,Leningradskiy,RU,2020-04-07 00:54:10,69.38,178.42,7.77,82,8,3.91,clear sky,0.0,0.0
366,Mehamn,NO,2020-04-07 00:54:10,71.04,27.85,28.4,79,75,16.11,broken clouds,0.0,0.0
367,Dukat,RU,2020-04-07 00:54:10,62.55,155.55,15.08,86,41,4.63,scattered clouds,0.0,0.0
368,Limbe,CM,2020-04-07 00:54:11,4.02,9.21,78.8,88,40,1.45,scattered clouds,0.0,0.0
369,Pattoki,PK,2020-04-07 00:54:11,31.02,73.85,69.24,52,89,20.09,light rain,0.016929133858267716,0.0
370,Dibulla,CO,2020-04-07 00:54:11,11.27,-73.31,82.71,70,99,12.3,light rain,0.011811023622047244,0.0
371,Nanortalik,GL,2020-04-07 00:54:11,60.14,-45.24,26.82,88,0,23.85,clear sky,0.0,0.0
372,Ikongo,MG,2020-04-07 00:54:12,-21.88,47.43,66.33,84,14,1.79,light rain,0.018110236220472444,0.0
373,Abidjan,CI,2020-04-07 00:51:05,5.31,-4.02,82.4,88,20,2.24,few clouds,0.0,0.0
374,Komsomolskiy,UZ,2020-04-07 00:54:12,40.43,71.72,55.4,71,23,4.7,few clouds,0.0,0.0
375,Pasighat,IN,2020-04-07 00:54:12,28.07,95.33,67.15,51,49,3.06,scattered clouds,0.0,0.0
376,Bhainsdehi,IN,2020-04-07 00:54:12,21.65,77.63,76.3,19,46,2.17,scattered clouds,0.0,0.0
377,Le Port,RE,2020-04-07 00:54:12,-20.94,55.29,77.0,65,24,11.41,light rain,0.009448818897637795,0.0
378,Villach,AT,2020-04-07 00:54:12,46.61,13.86,41.0,60,3,2.24,clear sky,0.0,0.0
379,Airai,TL,2020-04-07 00:54:12,-8.93,125.41,67.93,60,17,2.77,few clouds,0.0,0.0
380,Sioux Lookout,CA,2020-04-07 00:54:13,50.1,-91.92,50.0,39,90,3.36,overcast clouds,0.0,0.0
381,Ducheng,CN,2020-04-07 00:54:13,23.24,111.53,60.42,85,91,1.99,overcast clouds,0.0,0.0
382,Victoria,HK,2020-04-07 00:54:04,22.29,114.16,68.0,77,40,4.7,scattered clouds,0.0,0.0
383,Katherine,AU,2020-04-07 00:54:13,-14.47,132.27,84.2,48,95,8.05,overcast clouds,0.0,0.0
384,Ossora,RU,2020-04-07 00:54:13,59.24,163.07,25.3,89,80,3.71,broken clouds,0.0,0.0
385,Camargo,MX,2020-04-07 00:54:13,27.67,-105.17,72.3,27,100,18.05,overcast clouds,0.0,0.0
386,Changji,CN,2020-04-07 00:54:13,44.02,87.32,57.2,22,89,4.47,overcast clouds,0.0,0.0
387,Puerto Cabezas,NI,2020-04-07 00:54:14,14.04,-83.39,78.94,82,63,6.69,broken clouds,0.0,0.0
388,Mwinilunga,ZM,2020-04-07 00:54:15,-11.74,24.43,63.99,65,100,3.44,light rain,0.07440944881889763,0.0
389,Marzuq,YE,2020-04-07 00:54:15,14.4,46.47,71.74,27,0,2.98,clear sky,0.0,0.0
390,Maldegem,BE,2020-04-07 00:54:15,51.2,3.45,48.0,87,24,6.93,few clouds,0.0,0.0
391,Marawi,PH,2020-04-07 00:54:15,8.0,124.29,77.86,56,41,1.16,scattered clouds,0.0,0.0
392,Carballo,ES,2020-04-07 00:54:16,43.21,-8.69,57.99,71,100,3.36,light rain,0.016929133858267716,0.0
393,Buraydah,SA,2020-04-07 00:54:17,26.33,43.98,69.8,94,75,20.8,broken clouds,0.0,0.0
394,Srednekolymsk,RU,2020-04-07 00:54:17,67.45,153.68,18.46,96,95,14.85,light snow,0.0,0.004330708661417323
395,Verkhoyansk,RU,2020-04-07 00:54:17,67.54,133.38,25.56,91,4,8.68,clear sky,0.0,0.0
396,Iluppur,IN,2020-04-07 00:54:18,10.51,78.62,84.2,79,40,4.7,mist,0.0,0.0
397,Loanda,AO,2020-04-07 00:53:59,-8.84,13.23,80.6,83,40,8.05,scattered clouds,0.0,0.0
398,Norman Wells,CA,2020-04-07 00:54:18,65.28,-126.83,26.6,53,40,14.99,scattered clouds,0.0,0.0
399,Scarborough,GB,2020-04-07 00:54:18,54.28,-0.4,46.0,75,0,2.24,clear sky,0.0,0.0
400,Kununurra,AU,2020-04-07 00:54:18,-15.77,128.73,89.6,35,93,11.41,overcast clouds,0.0,0.0
401,Point Pedro,LK,2020-04-07 00:54:08,9.82,80.23,81.03,82,0,9.57,clear sky,0.0,0.0
402,Moussoro,TD,2020-04-07 00:54:19,13.64,16.49,86.58,12,10,10.11,clear sky,0.0,0.0
403,Jutai,BR,2020-04-07 00:54:19,-5.18,-68.9,78.31,87,87,1.01,light rain,0.015748031496062995,0.0
404,Tolaga Bay,NZ,2020-04-07 00:54:19,-38.37,178.3,64.67,52,90,3.06,overcast clouds,0.0,0.0
405,Tchibanga,GA,2020-04-07 00:54:19,-2.85,11.03,73.24,92,99,0.51,overcast clouds,0.0,0.0
406,Dunedin,NZ,2020-04-07 00:54:04,-45.87,170.5,55.99,93,93,5.08,overcast clouds,0.0,0.0
407,Turayf,SA,2020-04-07 00:54:19,31.67,38.66,59.0,54,74,3.96,broken clouds,0.0,0.0
408,Bhavnagar,IN,2020-04-07 00:54:19,21.77,72.15,78.49,43,10,6.8,clear sky,0.0,0.0
409,Charters Towers,AU,2020-04-07 00:54:20,-20.1,146.27,79.54,48,2,11.68,clear sky,0.0,0.0
410,Road Town,VG,2020-04-07 00:50:13,18.42,-64.62,80.6,74,1,10.29,clear sky,0.0,0.0
411,Ayan,RU,2020-04-07 00:54:20,56.45,138.17,26.01,89,12,5.66,few clouds,0.0,0.0
412,Tutoia,BR,2020-04-07 00:54:20,-2.76,-42.27,79.93,86,98,11.3,overcast clouds,0.0,0.0
413,Margate,GB,2020-04-07 00:54:20,51.38,1.39,50.0,70,4,4.7,clear sky,0.0,0.0
414,La Ronge,CA,2020-04-07 00:54:20,55.1,-105.28,26.6,92,90,8.05,light snow,0.0,0.0
415,Peniche,PT,2020-04-07 00:54:20,39.36,-9.38,62.01,93,75,8.05,broken clouds,0.0,0.0
416,Ngora,UG,2020-04-07 00:54:20,1.43,33.78,68.02,59,75,3.29,broken clouds,0.0,0.0
417,Waipawa,NZ,2020-04-07 00:54:20,-41.41,175.52,63.0,77,79,19.46,broken clouds,0.0,0.0
418,Brae,GB,2020-04-07 00:54:20,60.4,-1.35,44.6,75,48,18.34,light rain,0.005118110236220473,0.0
419,Tsiroanomandidy,MG,2020-04-07 00:54:20,-18.77,46.03,64.76,74,2,0.49,clear sky,0.0,0.0
420,Anadyr,RU,2020-04-07 00:52:08,64.75,177.48,0.0,64,1,2.24,clear sky,0.0,0.0
421,Tautira,PF,2020-04-07 00:54:21,-17.73,-149.15,86.0,74,19,8.05,light rain,0.03307086614173228,0.0
422,Gallup,US,2020-04-07 00:54:21,35.53,-108.74,64.4,9,1,25.28,clear sky,0.0,0.0
423,Mariental,NA,2020-04-07 00:54:21,-24.63,17.97,63.54,23,13,8.97,few clouds,0.0,0.0
424,Moron,AR,2020-04-07 00:54:21,-34.65,-58.62,59.0,62,0,3.36,clear sky,0.0,0.0
425,Deori,IN,2020-04-07 00:54:21,21.45,82.62,79.03,26,8,2.04,clear sky,0.0,0.0
426,Atar,MR,2020-04-07 00:54:21,20.52,-13.05,78.53,19,0,9.62,clear sky,0.0,0.0
427,Nishihara,JP,2020-04-07 00:54:21,26.18,127.76,64.4,88,90,9.17,light intensity shower rain,0.0,0.0
428,Ashqelon,IL,2020-04-07 00:54:22,31.67,34.57,61.0,82,40,4.7,scattered clouds,0.0,0.0
429,Bud,US,2020-04-07 00:54:22,39.45,-86.18,69.8,68,90,4.7,overcast clouds,0.0,0.0
430,Sambava,MG,2020-04-07 00:54:23,-14.27,50.17,74.82,86,3,6.38,light rain,0.010236220472440946,0.0
431,Hasaki,JP,2020-04-07 00:54:23,35.73,140.83,57.99,54,75,4.7,broken clouds,0.0,0.0
432,Qeshm,IR,2020-04-07 00:54:23,26.96,56.27,71.6,88,0,4.7,mist,0.0,0.0
433,Key Largo,US,2020-04-07 00:54:24,25.09,-80.45,78.8,83,90,6.93,overcast clouds,0.0,0.0
434,Kedougou,SN,2020-04-07 00:54:24,12.56,-12.17,93.2,17,0,4.7,clear sky,0.0,0.0
435,Labytnangi,RU,2020-04-07 00:54:25,66.66,66.42,14.18,93,90,6.8,light snow,0.0,0.004330708661417323
436,Ust-Nera,RU,2020-04-07 00:54:26,64.57,143.2,12.56,84,52,6.08,broken clouds,0.0,0.0
437,Usinsk,RU,2020-04-07 00:54:26,65.99,57.53,15.39,96,100,12.06,light snow,0.0,0.007874015748031498
438,Pevek,RU,2020-04-07 00:54:26,69.7,170.31,1.31,86,97,16.58,overcast clouds,0.0,0.0
439,Pangody,RU,2020-04-07 00:54:27,65.85,74.49,28.18,98,99,5.21,light snow,0.0,0.018503937007874015
440,Crateus,BR,2020-04-07 00:49:28,-5.18,-40.68,73.98,84,99,3.04,overcast clouds,0.0,0.0
441,Volga,RU,2020-04-07 00:54:27,57.95,38.39,27.0,82,0,2.53,clear sky,0.0,0.0
442,Kaitangata,NZ,2020-04-07 00:54:27,-46.28,169.85,54.84,87,93,2.51,light rain,0.05590551181102362,0.0
443,Port Lincoln,AU,2020-04-07 00:54:27,-34.73,135.87,62.89,69,5,8.41,clear sky,0.0,0.0
444,Broken Hill,AU,2020-04-07 00:54:27,-31.95,141.43,62.6,51,52,9.17,broken clouds,0.0,0.0
445,Koslan,RU,2020-04-07 00:54:28,63.46,48.9,21.96,94,90,9.15,light snow,0.0,0.01968503937007874
446,Kaeo,NZ,2020-04-07 00:54:28,-35.1,173.78,68.0,79,30,1.99,light rain,0.008661417322834646,0.0
447,Wah,PK,2020-04-07 00:54:28,33.8,72.7,64.0,63,90,16.11,thunderstorm,0.0,0.0
448,Aracati,BR,2020-04-07 00:54:28,-4.56,-37.77,81.18,83,99,9.31,light rain,0.014173228346456693,0.0
449,Aviles,ES,2020-04-07 00:54:28,43.55,-5.92,54.0,93,90,5.82,overcast clouds,0.0,0.0
450,Kokopo,PG,2020-04-07 00:54:29,-4.35,152.26,84.42,64,79,3.24,broken clouds,0.0,0.0
451,Tallahassee,US,2020-04-07 00:50:45,30.44,-84.28,77.0,50,20,4.7,few clouds,0.0,0.0
452,Pudozh,RU,2020-04-07 00:54:29,61.81,36.53,25.16,90,41,5.14,scattered clouds,0.0,0.0
453,Coolum Beach,AU,2020-04-07 00:54:29,-26.53,153.1,78.01,72,66,1.01,light rain,0.01732283464566929,0.0
454,Hambantota,LK,2020-04-07 00:52:17,6.12,81.12,75.2,100,20,4.23,few clouds,0.0,0.0
455,Pacific Grove,US,2020-04-07 00:54:29,36.62,-121.92,55.4,58,1,13.87,clear sky,0.0,0.0
456,Ilo,PE,2020-04-07 00:54:17,-17.64,-71.34,73.29,76,43,2.93,scattered clouds,0.0,0.0
457,San Rafael,AR,2020-04-07 00:52:34,-34.62,-68.33,56.26,28,0,7.94,clear sky,0.0,0.0
458,Pospelikha,RU,2020-04-07 00:54:29,51.95,81.77,40.5,78,16,4.16,few clouds,0.0,0.0
459,San Jeronimo,PE,2020-04-07 00:54:30,-11.95,-75.28,50.79,29,36,3.2,light rain,0.031102362204724412,0.0
460,Polovinnoye,RU,2020-04-07 00:54:30,54.79,65.99,37.11,91,100,6.6,light rain,0.08070866141732283,0.0
461,Kysyl-Syr,RU,2020-04-07 00:54:30,63.9,122.76,33.51,94,100,5.84,overcast clouds,0.0,0.0
462,Saint Anthony,US,2020-04-07 00:54:30,45.02,-93.22,57.2,67,90,10.29,overcast clouds,0.0,0.0
